time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA50,EMA200,MACD,MACD_signal,MACD_hist,RSI14,Stoch_K,Stoch_D,BB_upper,BB_mid,BB_lower,BB_width,ATR14,OBV,body,upper_wick,lower_wick,is_bull,trend_ema
2026-02-20 11:00:00+00:00,5034.784,5034.903,5015.417,5017.41,7222,5017.073427051357,5008.671112691769,,,7.1983185886520005,,,54.490464454441245,58.59747407734967,73.83939760379934,5034.610901900742,5004.2254,4973.839898099259,1.2143938161035461,19.25844467393259,18446744073709546505,17.373999999999796,0.11900000000059663,1.9929999999994834,0,1
2026-02-20 12:00:00+00:00,5017.483,5026.631,5007.094,5024.95,8188,5018.6487416410855,5010.151011537972,,,7.529192118469837,,,57.18090162060552,70.94861336347331,72.0352078453205,5036.2500567018305,5004.7872,4973.324343298169,1.257310468738043,19.278341482937428,3077,7.4669999999996435,1.6810000000004948,10.389000000000124,1,1
2026-02-20 13:00:00+00:00,5025.054,5048.843,5018.194,5043.709,9608,5023.660793312869,5013.201737761793,,,9.199065201734811,,,63.035863091710866,92.3606874488505,73.9689249632245,5042.584919996905,5007.20375,4971.822580003094,1.4132107165363725,20.090531377013285,12685,18.654999999999745,5.1340000000000146,6.859999999999673,1,1
2026-02-20 14:00:00+00:00,5043.637,5060.567,5037.006,5054.162,17968,5029.761034650295,5016.925397965267,,,11.236395221937528,,,65.83893283029659,91.88511193604411,85.06480424945597,5049.981720461949,5010.66465,4971.34757953805,1.5693355356339682,20.338421992940884,30653,10.525000000000546,6.404999999999745,6.630999999999403,1,1
2026-02-20 15:00:00+00:00,5053.97,5064.115,4988.802,5042.512,62960,5032.311227720236,5019.251452695697,,,11.775199138371136,8.125138647729168,3.650060490641968,60.346380331857326,73.80724323144622,86.0176808721136,5053.012181042923,5013.698899999999,4974.385618957076,1.5682346238591767,24.265177564873685,18446744073709519309,11.458000000000538,10.144999999999527,53.710000000000036,0,1
2026-02-20 16:00:00+00:00,5042.437,5069.063,5038.384,5066.481,21005,5039.145182176189,5023.545047905179,,,13.975205635424572,9.29515204526825,4.680053590156323,66.53256085817631,97.0466113811835,87.5796555162246,5061.301630923431,5017.63105,4973.960469076569,1.7406852153241066,24.723307738811286,18446744073709540314,24.04399999999987,2.5820000000003347,4.052999999999884,1,1
2026-02-20 17:00:00+00:00,5066.562,5076.465,5054.563,5073.012,17116,5045.918545740951,5028.042043550162,,,16.060587299662984,10.648239096147197,5.412348203515787,67.99755976184669,96.15234614398848,89.00206691887274,5070.3758775881115,5021.202149999999,4972.028422411887,1.9586436123912019,24.521785757467626,5814,6.449999999999818,3.4530000000004293,11.998999999999796,1,1
2026-02-20 18:00:00+00:00,5072.934,5075.211,5053.704,5071.087,18697,5050.952236592761,5031.955221409238,,,17.357845443443694,11.990160365606497,5.367685077837196,67.06569903999429,93.86514264855221,95.68803339124139,5077.25178135584,5024.93695,4972.622118644161,2.0822084685396693,24.306443917648547,18446744073709538733,1.8469999999997526,2.2770000000000437,17.38300000000072,0,1
2026-02-20 19:00:00+00:00,5071.16,5079.95,5068.309,5079.309,6954,5056.62358927421,5036.260110372034,,,18.83229161941381,13.35858661636796,5.473705003045849,69.01864196751023,99.29674814587307,96.43807897947124,5083.995641226556,5029.5129,4975.030158773444,2.1665215821021495,23.401769352102196,18446744073709545687,8.149000000000342,0.6409999999996217,2.850999999999658,1,1
2026-02-20 20:00:00+00:00,5079.479,5098.203,5076.871,5096.949,8973,5064.688671419368,5041.777282156395,,,21.180050969596778,14.922879487013724,6.257171482583054,72.75186302926654,98.85375819233754,97.33854966225427,5094.774790161848,5034.04425,4973.313709838152,2.4127932590917442,23.25392868409492,3044,17.469999999999345,1.254000000000815,2.6080000000001746,1,1
2026-02-20 21:00:00+00:00,5097.025,5108.075,5091.759,5105.788,6658,5072.908537135494,5047.596438323995,,,23.483200876782576,16.634943764967495,6.84825711181508,74.41546714023062,98.08255011611995,98.74435215144352,5105.257026968725,5039.47735,4973.697673031275,2.610575359316765,22.758362349516695,9702,8.76299999999992,2.287000000000262,5.265999999999622,1,1
2026-02-22 23:00:00+00:00,5111.774,5171.925,5108.698,5165.43,11021,5091.412829708395,5058.308580294541,,,29.777814611736176,19.263517934321232,10.514296677414944,82.27796460778104,96.45320358447607,97.79650396431119,5130.646117039348,5047.932049999999,4965.217982960651,3.27714661053523,25.856836467408407,20723,53.65599999999995,6.494999999999891,3.076000000000022,1,1
2026-02-23 00:00:00+00:00,5165.423,5166.788,5129.453,5144.646,18727,5102.059463766716,5066.157436631401,,,32.71216081876082,21.95324651120915,10.75891430755167,73.77002187873741,85.10345505479903,93.21306958513169,5143.801400851108,5055.75905,4967.716699148891,3.482853908993487,26.676705291164886,1996,20.777000000000044,1.3649999999997817,15.192999999999302,0,1
2026-02-23 01:00:00+00:00,5144.268,5167.849,5140.033,5157.675,12483,5113.1825710133735,5074.477215119455,,,35.67771228217043,24.69813966540141,10.979572616769023,75.48161124164079,92.21834504677186,91.25833456201565,5158.274166630849,5063.6531,4969.032033369152,3.7372649651236522,26.758083484653095,14479,13.407000000000153,10.173999999999978,4.234999999999673,1,1
2026-02-23 02:00:00+00:00,5157.576,5176.727,5156.569,5173.754,9289,5125.296856810699,5083.502377381322,,,38.87722169330664,27.533956070982455,11.343265622324182,77.43823513954054,98.4179858986298,91.9132620000669,5174.602928727202,5071.7471000000005,4968.891271272799,4.0560314502748644,26.28664895003498,23768,16.177999999999884,2.9729999999999563,1.006999999999607,1,1
2026-02-23 03:00:00+00:00,5173.765,5175.796,5151.31,5166.872,8238,5133.611885448559,5091.08143398302,,,40.39192312148134,30.105549481082235,10.286373640399106,74.69082803256556,94.75588665691124,95.13073920077096,5187.014948326542,5079.0518999999995,4971.088851673457,4.251307151499782,26.158031167889614,15530,6.893000000000029,2.030999999999949,15.561999999999898,0,1
2026-02-23 04:00:00+00:00,5166.856,5168.76,5155.291,5160.697,6600,5139.028908358848,5097.410121802745,,,40.62575560086043,32.209590705037876,8.416164895822554,72.21510203630311,91.47000133031808,94.88129129528637,5194.926619653798,5086.759499999999,4978.5923803462,4.252889080122585,25.251671798754646,8930,6.158999999999651,1.904000000000451,5.405999999999949,0,1
2026-02-23 05:00:00+00:00,5160.74,5161.886,5152.138,5158.257,5833,5142.874526687078,5102.941656184314,,,40.15134223740006,33.79794101151032,6.3534012258897405,71.21067600594502,90.17161101503247,92.13249966742059,5202.243196314297,5093.2312999999995,4984.219403685702,4.2806575980281005,24.144266670272206,3097,2.4830000000001746,1.1460000000006403,6.118999999999687,0,1
2026-02-23 06:00:00+00:00,5158.153,5161.745,5144.817,5145.796,7412,5143.458821349663,5106.837505622103,,,38.32804581602977,34.70396197241421,3.6240838436155585,66.15044381231198,77.64180334386299,86.42780522973784,5206.062759383418,5099.1488,4992.234840616582,4.1934041769252905,23.628819050967042,18446744073709547301,12.356999999999971,3.5919999999996435,0.9790000000002692,0,1
2026-02-23 07:00:00+00:00,5145.796,5154.191,5124.911,5136.784,11913,5142.12385707973,5109.559914201912,,,35.74384439397636,34.911938456726645,0.8319059372497151,62.6813454257052,67.53208749583398,78.44850061824314,5208.0561217819495,5104.264,5000.471878218051,4.066879055705167,24.032474833040805,18446744073709535388,9.012000000000626,8.394999999999527,11.872999999999593,0,1
2026-02-23 08:00:00+00:00,5136.413,5142.01,5122.079,5140.002,9399,5141.699485663785,5112.327376547192,5067.23431139931,,33.5685544548287,34.64326165634706,-1.0747072015183576,63.41905982088502,70.14785853051916,71.77391645673872,5207.188403708459,5110.3936,5013.5987962915415,3.7881545448264045,23.739512344966496,18446744073709544787,3.5890000000008513,2.007999999999811,14.333999999999833,1,1
2026-02-23 09:00:00+00:00,5140.002,5150.114,5139.437,5149.532,6472,5143.265988531028,5115.709615042902,5070.4616717365925,,32.241947756580885,34.16299887639382,-1.9210511198129367,65.58854581158353,74.9165267759968,70.86549093411665,5206.401697501859,5116.6227,5026.84370249814,3.5093069302084565,22.806475748897437,18446744073709551259,9.529999999999745,0.5819999999994252,0.5650000000005093,1,1
2026-02-23 10:00:00+00:00,5149.485,5163.443,5144.987,5162.58,8035,5147.128790824823,5119.970559129912,5074.074155197903,,31.876020027109917,33.70560310653704,-1.829583079427124,68.3556991305393,85.8325989424772,76.96566141633106,5207.878021761867,5122.56625,5037.254478238133,3.3308216076997352,22.495727481119058,7678,13.095000000000255,0.8630000000002838,4.4979999999995925,1,1
2026-02-23 11:00:00+00:00,5162.661,5163.504,5146.403,5149.902,6801,5147.683432659859,5122.691599209011,5077.047796170534,,30.214714597728744,33.00742540477538,-2.792710807046639,63.05040394523444,68.4292910272104,76.39280558189479,5207.353608043879,5127.35325,5047.352891956121,3.1205323348407408,22.110389803896243,877,12.759000000000015,0.8429999999998472,3.4989999999997963,0,1
2026-02-23 12:00:00+00:00,5149.811,5165.52,5145.718,5163.933,7519,5150.9333461278875,5126.440817462737,5080.455059065807,,29.688076844251555,32.34355569267062,-2.6554788484190652,66.17896264625301,81.19331461582567,78.4850681951711,5204.702871649822,5133.424300000001,5062.1457283501795,2.777037995858673,21.945504817903696,8396,14.122000000000298,1.5870000000004438,4.092999999999847,1,1
2026-02-23 13:00:00+00:00,5163.833,5165.34,5143.479,5146.432,9194,5150.03307690231,5128.258197693397,5083.042390082835,,27.54105208760211,31.38305497165692,-3.8420028840548106,59.42075261121073,44.563387498170115,64.72866438040207,5201.875493196554,5137.421850000001,5072.968206803447,2.5091824295703278,21.939468759481997,18446744073709550818,17.40099999999984,1.5070000000005166,2.95299999999952,0,1
2026-02-23 14:00:00+00:00,5146.347,5200.471,5141.198,5192.231,15425,5158.472661521849,5134.073906993997,5087.324296354096,,29.198533522278012,30.94615068178114,-1.747617159503129,68.48946000383208,89.48872333911649,71.74847515103743,5204.890712101116,5143.3828,5081.8748878988845,2.3917298981174735,24.606149562376086,14627,45.884000000000015,8.239999999999782,5.1489999999994325,1,1
2026-02-23 15:00:00+00:00,5192.526,5205.155,5180.781,5196.309,19744,5166.03992921748,5139.731642721816,5091.598206300994,,30.489693808451193,30.854859307115156,-0.36516549866396275,69.15055618605899,89.35191872502341,74.46800985410334,5205.691359781496,5149.6439,5093.596440218504,2.17675089267809,24.589567450777782,34371,3.7830000000003565,8.845999999999549,11.74499999999989,1,1
2026-02-23 16:00:00+00:00,5196.192,5219.227,5175.455,5210.133,19431,5174.8585433739845,5146.1317661107405,5096.246629583308,,32.25659495792024,31.135206437276175,1.121388520644068,71.34526255511643,90.63902499279446,89.82655568564478,5208.267296289695,5156.1851,5104.102903710304,2.0201833440655683,25.959741204293653,53802,13.940999999999804,9.094000000000051,20.73700000000008,1,1
2026-02-23 17:00:00+00:00,5210.221,5213.462,5190.897,5207.751,14926,5181.437034699187,5151.733514646128,5100.619349991806,,33.08330560257127,31.524826270335197,1.5584793322360753,70.41567321142139,88.18709597727216,89.39267989836334,5210.916760640402,5161.7252,5112.533639359598,1.9060123789775483,25.717259689701287,38876,2.469999999999345,3.241000000000895,16.85400000000027,0,1
2026-02-23 18:00:00+00:00,5208.19,5215.971,5201.261,5209.751,10722,5187.09982775935,5157.00783149648,5104.899022541147,,33.51353980447675,31.922568977163507,1.5909708273132424,70.76016104961361,90.24581051591423,89.69064382866027,5213.26154168794,5166.92335,5120.58515831206,1.793647342879193,24.931026854722564,49598,1.561000000000604,6.219999999999345,6.928999999999178,1,1
2026-02-23 19:00:00+00:00,5209.671,5218.345,5206.317,5215.561,8438,5192.79206220748,5162.330846814983,5109.238707931691,,33.93217298483614,32.32448977869804,1.6076832061381054,71.78789000285323,96.22637625066892,91.55309424795178,5220.3688342051655,5169.4299,5118.490965794835,1.9707757021781231,24.009382079385258,58036,5.889999999999418,2.7840000000005602,3.354000000000269,1,1
2026-02-23 20:00:00+00:00,5215.681,5238.017,5214.956,5236.033,8494,5201.440249765985,5169.031042559074,5114.211033110841,,35.50656453087322,32.96090472913308,2.5456598017401433,75.1078634751291,98.288740533734,94.92030910010571,5231.232155101419,5173.99925,5116.76634489858,2.212327537597514,23.941640502286287,66530,20.35200000000077,1.9839999999994689,0.7249999999994543,1,1
2026-02-23 21:00:00+00:00,5235.952,5237.35,5226.54,5227.956,5155,5206.743399812788,5174.387856871886,5118.67162004767,,35.691109878556745,33.50694575901781,2.1841641195389343,71.53127082878062,91.32208594248678,95.2790675756299,5238.792833151274,5177.5133,5116.233766848725,2.3671415059918566,23.003666180694438,61375,7.996000000000095,1.3980000000001382,1.4160000000001673,0,1
2026-02-23 23:00:00+00:00,5226.126,5249.573,5226.126,5235.99,7504,5212.592719850231,5179.9880517017145,5123.272340830115,,36.06984928339625,34.0195264638935,2.050322819502753,72.91296512837582,87.66706617273145,92.42596421631741,5246.938947781274,5180.625099999999,5114.311252218725,2.56007128488315,23.035332882073416,68879,9.863999999999578,13.583000000000538,0.0,1,1
2026-02-24 00:00:00+00:00,5235.896,5238.157,5217.378,5224.036,12928,5214.881375880185,5183.992410637922,5127.223856875994,,35.00193458025478,34.21600808716576,0.785926493089022,67.65171664468306,76.4364475201843,85.14186654513418,5252.068435958443,5183.483300000001,5114.898164041559,2.6462952415971763,22.874166247639632,55951,11.859999999999673,2.261000000000422,6.6580000000003565,0,1
2026-02-24 01:00:00+00:00,5223.961,5224.273,5144.677,5177.101,39841,5207.325300704148,5183.365918761748,5129.179823273014,,30.0222642620638,33.37725932214537,-3.3549950600815706,51.83614193246698,33.128489042675284,65.74400091186368,5252.1675819535485,5184.3035,5116.4394180464515,2.61805976264887,26.92572580137969,16110,46.86000000000058,0.31199999999989814,32.42399999999998,0,1
2026-02-24 02:00:00+00:00,5177.181,5190.605,5165.42,5189.667,11062,5203.793640563318,5183.9387443288615,5131.5518694191705,,26.781095046819246,32.05802646708015,-5.276931420260901,54.8776093910769,44.723414071511,51.42945021145687,5252.700171014041,5185.874,5119.047828985958,2.5772385142423975,26.80138824413825,27172,12.486000000000786,0.9379999999991924,11.760999999999513,1,1
2026-02-24 03:00:00+00:00,5189.585,5191.833,5170.935,5172.029,7334,5197.440712450655,5182.856040298964,5133.139207873321,,22.52949984915631,30.15232114349538,-7.622821294339072,50.095720310530005,28.448442906574517,35.43344867358693,5251.807186794694,5187.18565,5122.564113205307,2.491583727861885,26.379717655271175,19838,17.555999999999585,2.2479999999995925,1.094000000000051,0,1
2026-02-24 04:00:00+00:00,5171.955,5174.789,5160.895,5168.379,6856,5191.628369960525,5181.539945726331,5134.52116050574,,18.65056344245022,27.851969603286353,-9.201406160836132,49.14143043217384,25.080507497116113,32.750788158400546,5249.82793622114,5188.7654,5127.702863778861,2.353644133579038,25.487880679894612,12982,3.576000000000022,2.8339999999998327,7.483999999999469,0,1
2026-02-24 05:00:00+00:00,5168.392,5185.793,5163.927,5182.308,8271,5189.76429596842,5181.60976884212,5136.395154211398,,16.51011396776721,25.583598476182523,-9.073484508415312,52.83393541938623,35.87458053691283,29.801176980201152,5247.832443787507,5190.8807,5133.928956212492,2.1942998531061386,25.229174917044993,21253,13.916000000000167,3.4849999999996726,4.4650000000001455,1,1
2026-02-24 06:00:00+00:00,5182.513,5184.9,5156.038,5173.394,9240,5186.490236774736,5180.862880765563,5137.8460893403635,,13.933885872585051,23.253655955463028,-9.319770082877977,50.316243785607114,27.376639719341423,29.443909251123458,5246.4522985728545,5192.0738,5137.695301427146,2.0946735607977827,25.488662422970357,12013,9.118999999999687,2.3869999999997162,17.356000000000677,0,1
2026-02-24 07:00:00+00:00,5173.311,5184.049,5164.023,5179.039,9826,5184.99998941979,5180.697073423239,5139.4614976015255,,12.206996215418258,21.044324007454076,-8.837327792035818,51.88007723172437,32.75816046369725,32.0031269066505,5245.946881712823,5192.89675,5139.846618287177,2.043180685725084,25.098472249901032,21839,5.7280000000000655,5.010000000000218,9.287999999999556,1,1
2026-02-24 08:00:00+00:00,5178.999,5181.913,5164.813,5173.497,9172,5182.699391535833,5180.0425212938535,5140.79622318578,,10.272812054215137,18.890021616806287,-8.61720956259115,50.20919220231582,27.474832214765524,29.203210799268067,5244.219391709572,5194.0765,5143.933608290428,1.9307721674708413,24.52715280347949,12667,5.501999999999498,2.91399999999976,8.684000000000196,0,1
2026-02-24 09:00:00+00:00,5173.44,5180.276,5166.3,5171.371,6783,5180.433713228666,5179.254201176231,5141.995234041239,,8.470761078295254,16.80616950910408,-8.335408430808826,49.54991165663408,25.448062843197313,28.560351840553363,5243.795519248825,5194.448399999999,5145.101280751173,1.8999945884081149,23.773499031802356,5884,2.0689999999995052,6.83600000000024,5.070999999999913,0,1
2026-02-24 10:00:00+00:00,5171.469,5181.364,5163.13,5172.514,7151,5178.849770582933,5178.641455614755,5143.192048392563,,7.053544375471574,14.85564448237758,-7.802100106906005,49.93056301843484,26.537713544844678,26.48686953426917,5241.17764851707,5195.7525000000005,5150.327351482931,1.7485493590031407,23.37782052953072,13035,1.0450000000000728,8.849999999999454,8.338999999999942,1,1
2026-02-24 11:00:00+00:00,5172.509,5178.59,5170.876,5172.892,5350,5177.658216466347,5178.118777831595,5144.356752377168,,5.892960982940167,13.063107782490098,-7.170146799549931,50.06474770561039,26.898070469798633,26.294615619280208,5241.280113641224,5194.78555,5148.290986358776,1.7900474694753852,22.258976205992806,18385,0.3829999999998108,5.69800000000032,1.6329999999998108,1,0
2026-02-24 12:00:00+00:00,5172.811,5173.652,5144.594,5150.295,11954,5172.1855731730775,5175.589343483268,5144.5896248329655,,3.1139060630603126,11.073267438604143,-7.95936137554383,42.69791818107473,5.430609931510118,19.622131315384475,5242.843455958742,5192.48485,5142.126244041257,1.9396727159923202,22.744620762707605,6431,22.51599999999962,0.8410000000003492,5.701000000000022,0,0
2026-02-24 13:00:00+00:00,5150.584,5161.117,5110.514,5115.139,19836,5160.776258538462,5170.093857712061,5143.434698368928,,-1.903369513061989,8.477940048270918,-10.381309561332907,34.253232271463034,3.623387103092217,11.984022501466988,5247.567710170095,5187.73515,5127.902589829906,2.3066929378649728,24.73450499394278,18446744073709538211,35.44499999999971,10.533000000000357,4.625,0,0
2026-02-24 14:00:00+00:00,5115.058,5139.172,5093.199,5128.406,31305,5154.302206830769,5166.30405246551,5142.845337648578,,-4.754256422981598,5.831500754020415,-10.585757177002012,39.14463716075457,26.86039946900239,11.971465501201576,5248.117272366465,5183.7679,5119.418527633535,2.4827258321679526,26.251540351518294,17900,13.347999999999956,10.765999999999622,21.85900000000038,1,0
2026-02-24 15:00:00+00:00,5128.578,5155.421,5117.923,5150.197,16632,5153.481165464616,5164.8397749686455,5143.133638132947,,-5.195364327642892,3.626127737687754,-8.821492065330645,46.22173368572351,57.78737555001368,29.423720707369426,5245.564822368933,5180.7901999999995,5116.015577631066,2.500569213126357,27.05485889783845,34532,21.618999999999687,5.22400000000016,10.655000000000655,1,0
2026-02-24 16:00:00+00:00,5150.15,5152.357,5130.516,5141.629,13252,5151.110732371693,5162.729704516951,5143.0746327159695,,-6.165242437246889,1.6678537027008256,-7.833096139947714,44.052464471229165,49.10071577752122,44.58283026551243,5241.947362476498,5177.093599999999,5112.239837523501,2.5054120125044124,26.68244040513573,21280,8.52099999999973,2.2070000000003347,11.113000000000284,0,0
2026-02-24 17:00:00+00:00,5141.717,5163.829,5141.436,5163.79,8327,5153.646585897354,5162.826095015409,5143.887000060441,,-5.087030216142011,0.3168769189322582,-5.403907135074269,50.520693711811276,76.23712119575816,61.041737507764346,5232.595294207496,5173.48145,5114.367605792504,2.2852635997176014,26.376051804768895,29607,22.07300000000032,0.03899999999975989,0.28099999999994907,1,0
2026-02-24 18:00:00+00:00,5163.588,5170.101,5153.107,5160.202,9125,5154.957668717883,5162.5875409230985,5144.526803979639,,-4.4705274193656805,-0.6406039487273296,-3.829923470638351,49.52241001610661,72.36214009547118,65.8999923562502,5223.855390327916,5170.09375,5116.332109672084,2.079716265412642,25.705905247285383,20482,3.3859999999995125,6.51299999999992,7.095000000000255,0,0
2026-02-24 19:00:00+00:00,5160.21,5160.644,5146.151,5154.12,8140,5154.790134974306,5161.817764475544,5144.903007745143,,-4.421740015402975,-1.3968311620624587,-3.024908853340516,47.79825856558482,66.43439002846235,71.67788377323056,5210.787033616915,5166.00025,5121.213466383085,1.733905592316426,24.904983443907884,12342,6.0900000000001455,0.43400000000019645,7.969000000000051,0,0
