time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA50,EMA200,MACD,MACD_signal,MACD_hist,RSI14,Stoch_K,Stoch_D,BB_upper,BB_mid,BB_lower,BB_width,ATR14,OBV,body,upper_wick,lower_wick,is_bull,trend_ema
2026-03-06 12:00:00+00:00,5076.803,5096.283,5075.89,5088.415,5765,5093.54416316608,5105.285628493296,,,,,,36.76158903416947,38.53718409416945,30.529878055684417,5145.471938119528,5109.97925,5074.486561880472,1.3891519469292515,16.137509243060205,18446744073709551141,11.61200000000008,7.868000000000393,0.9129999999995562,1,0
2026-03-06 12:30:00+00:00,5088.201,5096.744,5081.456,5083.299,4637,5091.495130532864,5103.286844084814,,,,,,34.47743650997573,34.395887733819826,31.37635646802322,5144.283831962309,5107.8229,5071.361968037691,1.4276505930661252,16.076830011413016,18446744073709546504,4.902000000000044,8.542999999999665,1.8429999999998472,0,0
2026-03-06 13:00:00+00:00,5083.218,5088.839,5065.206,5082.995,10877,5089.795104426292,5101.442130986195,,,,,,34.34089328879237,33.89663497068557,35.60990226622494,5140.587513347999,5105.1365,5069.685486652,1.3888370408117328,16.616556439169216,18446744073709535627,0.22299999999995634,5.621000000000095,17.78899999999976,0,0
2026-03-06 13:30:00+00:00,5082.989,5130.716,5073.541,5084.831,23110,5088.802283541034,5099.932028169268,,,,,,35.98969655574169,32.8783955764256,33.723639426977,5137.2643036276095,5102.8339,5068.40349637239,1.3494620558827066,19.513588122085714,7121,1.842000000000553,45.88500000000022,9.44799999999941,1,0
2026-03-06 14:00:00+00:00,5084.74,5109.366,5080.722,5104.58,11682,5091.957826832827,5100.354571062971,,,,,,50.413876803679656,61.76767455127906,42.847568366130076,5133.748029819433,5101.57625,5069.404470180567,1.2612486119141368,20.16576039907961,18803,19.840000000000146,4.786000000000058,4.018000000000029,1,0
2026-03-06 14:30:00+00:00,5104.278,5131.974,5084.117,5129.932,26315,5099.552661466261,5103.043428239065,,,-5.924389019271075,,,62.19201377600041,97.0668926586128,63.904320928772485,5134.229387135709,5101.686599999999,5069.143812864289,1.2757658275484685,22.143706084859637,45118,25.65399999999954,2.042000000000371,20.161000000000058,1,0
2026-03-06 15:00:00+00:00,5130.008,5171.783,5127.674,5161.567,22378,5111.955529173009,5108.363752944605,,,-0.5270828134043768,,,71.34011856845501,90.66418101399982,83.16624940796389,5143.440822456944,5103.2931499999995,5063.145477543055,1.5734025570114367,23.712655650226832,67496,31.559000000000196,10.21600000000035,2.3339999999998327,1,1
2026-03-06 15:30:00+00:00,5161.452,5166.618,5134.481,5141.994,14511,5117.963223338407,5111.4210481314585,,,2.1462036192651794,,,61.435431901383595,72.77753408633946,86.83620258631736,5147.715704550338,5104.5233,5061.3308954496615,1.692318832214492,24.314394532353532,52985,19.45800000000054,5.166000000000167,7.51299999999992,0,1
2026-03-06 16:00:00+00:00,5141.912,5153.132,5135.784,5142.312,10206,5122.832978670726,5114.2293164831435,,,4.241568162020485,,,61.528885512925356,73.06813612603699,78.83661707545876,5151.421961196518,5105.62825,5059.834538803481,1.7938521550807551,23.816794922899703,63191,0.3999999999996362,10.819999999999709,6.128000000000611,1,1
2026-03-06 16:30:00+00:00,5142.019,5148.216,5125.778,5139.989,9841,5126.264182936581,5116.571105893767,,,5.649588038400907,,,60.37784138674904,70.94527908761876,72.26364976666507,5154.886236186544,5106.849749999999,5058.813263813455,1.881257077772637,23.71830957126402,53350,2.030000000000655,6.197000000000116,14.21099999999933,0,1
2026-03-06 17:00:00+00:00,5140.071,5145.313,5128.759,5141.868,8997,5129.384946349265,5118.870823539788,,,6.8382464824208,,,61.01316235264516,72.66238988193173,72.22526836519582,5158.53479011882,5108.2063,5057.87780988118,1.970495597204831,23.206573173316595,62347,1.7970000000004802,3.444999999999709,11.311999999999898,1,1
2026-03-06 17:30:00+00:00,5142.064,5152.448,5132.571,5140.485,6302,5131.604957079412,5120.8357486725345,,,7.581278066966661,,,60.247435801513774,71.39854516211531,71.6687380438886,5161.340355637755,5109.2631,5057.185844362245,2.0385427259659075,22.968746518079723,56045,1.579000000000633,10.384000000000015,7.91399999999976,0,1
2026-03-06 18:00:00+00:00,5140.417,5150.912,5138.662,5150.378,6500,5135.35956566353,5123.521407884123,,,8.866214173754997,,,63.751931661056744,80.43919289395721,74.83337597933475,5166.617672033956,5111.74735,5056.877027966043,2.146832316896752,22.203121766788314,62545,9.96099999999933,0.5340000000005602,1.7550000000001091,1,1
2026-03-06 18:30:00+00:00,5150.271,5167.833,5148.782,5160.874,4996,5140.462452530824,5126.917098076475,,,10.60917876826079,5.048327599340965,5.560851168919825,67.06894032468719,89.76420803738093,80.53398203115114,5173.227030935479,5114.3763,5055.525569064521,2.3013844693234278,21.97797021201768,67541,10.603000000000065,6.958999999999833,1.488999999999578,1,1
2026-03-06 19:00:00+00:00,5161.196,5174.683,5160.41,5165.315,5104,5145.432962024659,5130.407816433159,,,12.20811480363409,6.48028504019959,5.7278297634344995,68.38709909159948,91.44295148752668,87.21545080628827,5180.068044450815,5117.70485,5055.341655549185,2.437154790230436,21.42761519687357,72645,4.118999999999687,9.368000000000393,0.7860000000000582,1,1
2026-03-06 19:30:00+00:00,5165.215,5167.737,5156.451,5159.862,4629,5148.318769619727,5133.085469484689,,,12.886721500252861,7.761572332210244,5.125149168042617,64.94933453206818,86.46199658375738,89.22305203622166,5184.524238971182,5121.42365,5058.323061028817,2.4641815746362767,20.703214111382607,68016,5.3530000000000655,2.5219999999999345,3.411000000000058,0,1
2026-03-06 20:00:00+00:00,5159.939,5162.55,5152.599,5153.916,4782,5149.438215695782,5134.979154076991,,,12.79721140215861,8.768700146199919,4.028511255958691,61.32905337302144,79.46748136283655,85.79080981137355,5187.346445282697,5124.74185,5062.137254717304,2.443229224617283,19.935198817712426,63234,6.023000000000138,2.6109999999998763,1.3170000000000073,0,1
2026-03-06 20:30:00+00:00,5153.998,5161.203,5149.535,5153.578,6006,5150.266172556626,5136.66995825181,,,12.554282277987113,9.525816572557359,3.0284657054297544,61.12049341785169,77.53855322953193,81.15601039204195,5189.6562881961545,5127.87845,5066.100611803846,2.409489179532106,19.344684616447292,57228,0.41999999999916326,7.205000000000837,4.043000000000575,0,1
2026-03-06 21:00:00+00:00,5153.492,5170.41,5151.039,5168.359,3307,5153.884738045301,5139.5507802289185,,,13.399995559300805,10.300652369906048,3.099343189394757,66.48761890657329,93.01724709052003,83.34109389429618,5193.768095126887,5131.56225,5069.356404873113,2.4244408270361233,19.346564286701064,60535,14.86700000000019,2.050999999999476,2.4530000000004293,1,1
2026-03-06 21:30:00+00:00,5168.364,5176.703,5166.295,5174.204,2534,5157.948590436241,5142.701072935381,,,14.376152739141617,11.115752443753163,3.260400295388454,68.34834646590693,95.09278350515326,88.54952794173506,5195.902696524073,5136.43765,5076.972603475927,2.3154197744062146,18.708095409079583,63069,5.8400000000001455,2.4990000000007058,2.0689999999995052,1,1
2026-03-08 22:00:00+00:00,5178.932,5180.331,5121.819,5155.648,11644,5157.488472348993,5143.878066304891,,,13.496866737715209,11.591975302545574,1.9048914351696347,57.443850862961085,57.815490839485726,81.97517381171967,5195.508020341075,5139.7993,5084.090579658924,2.167739131023097,21.551231451288167,51425,23.28399999999965,1.399000000000342,33.82899999999972,0,1
2026-03-08 22:30:00+00:00,5155.294,5164.33,5103.439,5130.25,10337,5152.040777879195,5142.639151186265,,,10.628105719642917,11.399201385965043,-0.7710956663221253,46.50692979375267,34.868386828278304,62.59222039097242,5191.757318694724,5142.146849999999,5092.5363813052745,1.9295625014958362,24.36121491905327,41088,25.04399999999987,9.036000000000058,26.810999999999694,0,1
2026-03-08 23:00:00+00:00,5130.024,5135.666,5093.328,5104.422,8036,5142.5170223033565,5139.164864714787,,,6.199029643153153,10.359167037402665,-4.160137394249512,38.48285820561623,12.751284438466696,35.14505403541024,5188.400630552597,5143.2182,5098.035769447403,1.7569711723526331,25.645270996263736,33052,25.60200000000077,5.641999999999825,11.093999999999141,0,1
2026-03-08 23:30:00+00:00,5104.305,5105.232,5044.114,5075.404,11880,5129.094417842685,5133.368422467988,,,0.3434853707676666,8.356030704075666,-8.012545333308,31.8367522030062,22.97070116064863,23.530124142464544,5190.4805222546065,5142.7468499999995,5095.013177745393,1.856349287525478,28.179037353673497,21172,28.90099999999984,0.9269999999996799,31.290000000000873,0,0
2026-03-09 00:00:00+00:00,5076.087,5080.918,5028.263,5045.782,16295,5112.431934274148,5125.406020425444,,,-6.6111146759249095,5.362601628075551,-11.973716304000462,26.756740286299078,11.520503985059452,15.747496528058258,5201.7183880239245,5139.80695,5077.895511976076,2.4090958522838815,29.927320399839658,4877,30.30500000000029,4.8309999999992215,17.519000000000233,0,0
2026-03-09 00:30:00+00:00,5045.674,5060.087,5033.707,5049.824,12202,5099.910347419319,5118.534927659494,,,-11.662096311642927,1.957662040131856,-13.619758351774783,28.434788927026347,14.17852539653291,16.22324351408033,5209.0732128185155,5135.80155,5062.529887181485,2.8533681492625167,29.67394037127969,17079,4.149999999999636,10.26300000000083,11.966999999999643,1,0
2026-03-09 01:00:00+00:00,5049.739,5087.74,5014.417,5071.924,26822,5094.313077935455,5114.2975705995395,,,-13.723553760575669,-1.1785811200096492,-12.54497264056602,36.9414910618114,34.66072784695667,20.11991907618301,5208.596010263133,5131.319399999999,5054.042789736865,3.011958688953722,32.79173034475967,43901,22.1850000000004,15.815999999999804,35.32199999999921,1,0
2026-03-09 01:30:00+00:00,5071.834,5086.222,5064.755,5070.232,11635,5089.496862348365,5110.291609635945,,,-15.317236334405607,-4.006312162888841,-11.310924171516765,36.58295665393149,33.640922405583424,27.493391883024334,5209.240325991238,5127.7313,5046.222274008763,3.1791457555990754,31.98282103441967,32266,1.6019999999998618,14.38799999999992,5.476999999999862,0,0
2026-03-09 02:00:00+00:00,5070.344,5095.355,5055.442,5077.552,10841,5087.107889878692,5107.315281487222,,,-15.807361013794434,-6.36652193306996,-9.440839080724475,39.32649424330953,38.05284665549586,35.451498969345316,5208.534098480502,5124.4933,5040.452501519499,3.2799652008717235,32.549262389103944,43107,7.207999999999629,17.802999999999884,14.902000000000044,1,0
2026-03-09 02:30:00+00:00,5077.475,5099.392,5076.056,5094.956,10155,5088.6775119029535,5106.1917104429285,5116.068352990578,,-14.622867688372935,-8.017791084130554,-6.605076604242381,45.37714388584159,48.54261846498781,40.078795842022366,5206.911852390866,5122.24165,5037.571447609133,3.305982348211413,31.89117221845368,53262,17.480999999999767,4.435999999999694,1.4190000000007785,1,0
2026-03-09 03:00:00+00:00,5094.828,5102.494,5084.015,5084.203,7217,5087.782609522364,5104.192736766298,5114.818731304674,,-14.38599265918674,-9.291431399141793,-5.094561260044948,42.55353942099946,42.06154995961773,42.88567169336714,5205.0796908591565,5119.358399999999,5033.637109140842,3.3489075841674736,30.933159917135516,46045,10.625,7.665999999999258,0.18800000000010186,0,0
2026-03-09 03:30:00+00:00,5084.327,5094.132,5081.648,5091.172,5101,5088.460487617891,5103.009033423908,5113.891408508412,,-13.48053224989144,-10.129251569291721,-3.351280680599718,44.94460816692294,46.26191882541516,45.62202908334023,5202.877922968078,5116.89275,5030.907577031922,3.360835458905316,29.615362780197227,51146,6.844999999999345,2.9600000000000364,2.6790000000000873,1,0
2026-03-09 04:00:00+00:00,5091.067,5097.163,5086.773,5089.076,3790,5088.583590094313,5101.742394021734,5112.9182552335715,,-12.78470392636973,-10.660342040707324,-2.124361885662406,44.34675283149934,44.99861373964811,44.44069417489366,5199.187901527923,5113.82765,5028.467398472078,3.3384094017295487,28.24212258161167,47356,1.9909999999999854,6.095999999999549,2.3029999999998836,0,0
2026-03-09 04:30:00+00:00,5089.157,5093.12,5085.164,5089.925,3568,5088.851872075451,5100.668085474304,5112.016558949902,,-12.02611815806813,-10.933497264179486,-1.0926208938886433,44.66782109457797,45.51032462601102,45.5902857303581,5193.392355913803,5110.2802,5027.168044086197,3.252743593738863,26.793113825782278,50924,0.7680000000000291,3.194999999999709,3.993000000000393,1,0
2026-03-09 05:00:00+00:00,5090.127,5104.007,5080.782,5095.217,7240,5090.124897660361,5100.172532249367,5111.357752716573,,-10.872580953181568,-10.921314001979903,0.04873304879833462,46.73073179660653,53.89792746459581,48.13562194341831,5186.1359156808285,5106.775299999999,5027.41468431917,3.1080519904930672,26.538248552512076,58164,5.089999999999236,8.789999999999964,9.345000000000255,1,0
2026-03-09 05:30:00+00:00,5095.288,5140.529,5092.113,5124.423,11135,5096.984518128289,5102.377120226697,5111.870115355138,,-7.5150850695445115,-10.240068215492824,2.724983145948313,56.393304276725424,87.22881248414055,62.21235485824912,5181.057257287597,5105.003350000001,5028.949442712405,2.9795830511098997,28.100945084475512,69299,29.13500000000022,16.106000000000677,3.1749999999992724,1,0
2026-03-09 06:00:00+00:00,5124.348,5133.743,5118.923,5126.162,8890,5102.820014502631,5104.53938202427,5112.430581419642,,-4.660202709777877,-9.124095114349837,4.4638924045719595,56.89467519621978,88.60774549606684,76.5781618149344,5177.015528722723,5103.615650000001,5030.215771277279,2.8763873989108855,27.15230614987016,78189,1.8140000000003056,7.581000000000131,5.425000000000182,1,0
2026-03-09 06:30:00+00:00,5126.666,5129.616,5096.981,5097.79,7798,5101.814011602105,5103.925801840245,5111.856440971813,,-4.633657240332468,-8.226007539546364,3.592350299213896,47.33279745785292,66.11028292311559,80.64894696777434,5170.568343051114,5100.82625,5031.084156948886,2.734541018765905,27.543927139165163,70391,28.876000000000204,2.949999999999818,0.8090000000001965,0,0
2026-03-09 07:00:00+00:00,5097.879,5106.893,5088.387,5106.341,6867,5102.719409281684,5104.145365309313,5111.640149168997,,-3.877923243015175,-7.356390680240127,3.4784674372249516,50.057109657417975,72.89076376554168,75.86959739490804,5160.330822994862,5097.72535,5035.119877005138,2.4562120827031957,26.8983609149391,77258,8.462000000000444,0.5519999999996799,9.49200000000019,1,0
2026-03-09 07:30:00+00:00,5106.372,5107.486,5093.511,5098.826,6046,5101.940727425348,5103.66178664483,5111.137633515311,,-3.841118279384318,-6.653336200068965,2.812217920684647,47.72084770761442,66.93177493022044,68.64427387295923,5145.851269828094,5093.95645,5042.061630171906,2.0375054375698136,25.975263706729127,71212,7.5460000000002765,1.113999999999578,5.3149999999996,0,0
2026-03-09 08:00:00+00:00,5098.745,5110.742,5090.545,5091.657,7522,5099.883981940278,5102.570442404391,5110.373687102946,,-4.34039509386821,-6.1907479788288144,1.8503528849606043,45.53742168264029,42.562318568053826,60.79495242127198,5134.254162786989,5090.7569,5047.259637213012,1.7088721241820977,25.56253058481991,63690,7.087999999999738,11.997000000000298,1.11200000000008,0,0
2026-03-09 08:30:00+00:00,5091.566,5102.386,5086.917,5096.663,6646,5099.239785552223,5102.033402185809,5109.836013098909,,-4.282764163975116,-5.8091512158580745,1.526387051882958,47.34898705986947,48.4457085101124,52.646600669462224,5128.773474453152,5089.07755,5049.381625546848,1.5600439986673713,24.841564114475634,70336,5.096999999999753,5.723000000000866,4.6489999999994325,1,0
2026-03-09 09:00:00+00:00,5096.642,5126.628,5094.798,5125.317,6451,5104.455228441779,5104.15009289619,5110.443110624442,,-1.9030161230157319,-5.0279241972896065,3.1249080742738746,56.30760062965461,76.40562716175727,55.80455141330783,5132.394862331143,5090.1223,5047.849737668857,1.6609645049645498,25.340738106298797,76787,28.675000000000182,1.3109999999996944,1.844000000000051,1,1
2026-03-09 09:30:00+00:00,5125.064,5132.56,5096.2,5104.974,7805,5104.558982753423,5104.2249935419895,5110.228635697994,,-1.6396577875302683,-4.350270915337739,2.7106131278074708,49.82570609251152,40.49073593653219,55.11402386946728,5133.779166547797,5091.6008,5049.422433452203,1.6567821478776161,26.12782824156321,68982,20.090000000000146,7.496000000000095,8.774000000000342,0,1
2026-03-09 10:00:00+00:00,5105.049,5111.131,5098.067,5099.795,4843,5103.606186202739,5103.822266856354,5109.8194735137595,,-1.8277769516080298,-3.8457721225917973,2.0179951709837676,48.30127047082421,31.822518285436633,49.572960461242026,5130.953831354972,5094.30145,5057.649068645028,1.4389561243955056,25.194697652880144,64139,5.253999999999905,6.082000000000335,1.7280000000000655,0,0
2026-03-09 10:30:00+00:00,5099.691,5099.903,5083.643,5087.32,7139,5100.348948962192,5102.322060778503,5108.937141219103,,-2.9494910892581174,-3.6665159159250615,0.7170248266669441,44.74966480775789,10.942808843957895,27.752021021975576,5126.891669188908,5096.17625,5065.460830811093,1.2054300197685517,24.556504963388722,57000,12.371000000000095,0.21200000000044383,3.67699999999968,0,0
2026-03-09 11:00:00+00:00,5087.418,5097.181,5079.249,5085.449,6158,5097.368959169753,5100.788146162276,5108.0160376418835,,-3.943968079276601,-3.7220063485953694,-0.22196173068123182,44.2244385493941,10.117493472584451,17.627606867326325,5125.955561216998,5096.8525,5067.749438783002,1.142001312260771,24.083326037432368,50842,1.969000000000051,9.76299999999992,6.199999999999818,0,0
2026-03-09 11:30:00+00:00,5085.523,5094.536,5082.259,5088.106,4982,5095.516367335802,5099.635223783886,5107.235251852006,,-4.466216797048219,-3.8708484382859396,-0.5953683587622791,45.20794382166383,14.453328981723036,11.837877099421794,5124.529840936965,5097.7462,5070.962559063034,1.0508032328861583,23.24001703475863,55824,2.582999999999629,6.430000000000291,3.2640000000001237,1,0
2026-03-09 12:00:00+00:00,5088.189,5110.048,5087.976,5109.216,5187,5098.2562938686415,5100.506203439897,5107.312928249966,,-3.140500358869758,-3.7247788224027034,0.5842784635329452,52.390912340837254,48.901762402089155,24.490861618798878,5124.8654030654825,5099.3294000000005,5073.793396934519,1.0015435780823245,23.156587246561593,61011,21.027000000000044,0.8319999999994252,0.21300000000064756,1,0
2026-03-09 12:30:00+00:00,5109.142,5111.905,5093.133,5095.031,4689,5097.611235094913,5100.008457672633,5106.831284004869,,-3.1976114074886937,-3.6193453394199016,0.4217339319312079,47.85142289118779,28.96098653062719,30.772025971479792,5124.866604903525,5099.33315,5073.799695096476,1.001442900569233,22.84340244323576,56322,14.110999999999876,2.76299999999992,1.8980000000001382,0,0
2026-03-09 13:00:00+00:00,5095.115,5099.041,5084.291,5094.923,7975,5097.073588075931,5099.546143338757,5106.364292475267,,-3.2145318996263086,-3.538382651461183,0.32385075183487455,47.8174512465725,29.401061694584232,35.75460354243353,5124.545327420952,5099.86915,5075.192972579049,0.9677180608036469,22.26530226871892,48347,0.19200000000000728,3.9260000000003856,10.631999999999607,0,0
2026-03-09 13:30:00+00:00,5094.849,5111.331,5067.199,5074.18,18612,5092.494870460745,5097.240130307961,5105.10216335859,,-4.84586810401197,-3.7998797419713406,-1.0459883620406294,41.69484199378544,10.680681140130341,23.014243121780584,5125.906068059992,5099.01955,5072.133031940008,1.0545759943200195,23.827209249524746,29735,20.66899999999987,16.48199999999997,6.981000000000677,0,0
2026-03-09 14:00:00+00:00,5074.098,5088.138,5060.369,5081.728,18651,5090.341496368596,5095.829936643601,5104.18552950139,,-5.466637288598577,-4.133231251296788,-1.3334060373017884,44.4805786462885,29.586790597166083,23.222844477293553,5126.26319172809,5098.65215,5071.04110827191,1.0830721891113804,24.108765731701567,48386,7.630000000000109,6.4099999999998545,13.72900000000027,1,0
2026-03-09 14:30:00+00:00,5081.346,5116.25,5079.84,5094.015,11945,5091.076197094877,5095.664942403274,5103.786685207218,,-4.910537506852052,-4.288692502407841,-0.6218450044442108,48.77143451505131,46.60691775983199,28.95812983237614,5126.265961317694,5098.85665,5071.447338682306,1.075115979881259,24.987425322294303,60331,12.669000000000779,22.234999999999673,1.5059999999994034,1,0
2026-03-09 15:00:00+00:00,5093.939,5100.175,5079.533,5099.723,10133,5092.805557675902,5096.033856730249,5103.6273250030135,,-3.96354722192973,-4.2236634463122185,0.2601162243824886,50.67846810304708,54.51372054688241,43.569142967960154,5126.441920917206,5099.081950000001,5071.721979082796,1.0731332104676183,24.677037799273272,70464,5.783999999999651,0.45200000000022555,14.405999999999949,1,0
2026-03-09 15:30:00+00:00,5099.309,5103.371,5092.915,5099.361,6181,5094.116646140721,5096.336324300226,5103.46001814015,,-3.2053121300732528,-4.019993183064425,0.8146810529911725,50.5499464990332,54.01227299801887,51.7109704349111,5122.605225459503,5097.82885,5073.052474540496,0.9720363781731696,23.661249385039476,64283,0.05199999999967986,4.010000000000218,6.394000000000233,1,0
2026-03-09 16:00:00+00:00,5099.605,5109.484,5094.453,5103.574,5633,5096.008116912577,5096.994294818387,5103.464488017007,,-2.238645751781405,-3.6637236968078213,1.4250779450264162,52.07329001217034,59.8481805211169,56.12472468867273,5118.0258298003855,5096.69945,5075.373070199615,0.8368702141298694,23.044803000393795,69916,3.969000000000051,5.910000000000764,5.151999999999134,1,0
2026-03-09 16:30:00+00:00,5103.962,5110.528,5102.615,5104.567,4702,5097.719893530062,5097.68272256217,5103.5077237810465,,-1.3765607459763487,-3.206291106641527,1.8297303606651782,52.445140586493906,79.09307277965691,64.31784209959757,5118.636841775784,5097.0383,5075.439758224216,0.8474937995181953,21.96395992893713,74618,0.6049999999995634,5.96100000000024,1.3470000000006621,1,1
2026-03-09 17:00:00+00:00,5104.659,5106.857,5090.993,5095.215,5134,5097.21891482405,5097.458384147427,5103.182518926888,,-1.431479208710698,-2.8513287270553613,1.4198495183446633,48.619197064139826,62.357509708130245,67.09958766963469,5117.662556347752,5096.482,5075.301443652248,0.8311834064263119,21.52824850544159,69484,9.443999999999505,2.19800000000032,4.221999999999753,0,0
2026-03-09 17:30:00+00:00,5095.293,5099.565,5088.903,5096.126,4681,5097.000331859241,5097.337258315842,5102.9057926944615,,-1.385520976281441,-2.5581671769005774,1.1726462006191363,49.009428045829665,63.98775970365655,68.47944739714791,5117.50047600751,5096.347,5075.19352399249,0.8301426887733551,20.752087897910002,74165,0.8330000000005384,3.438999999999396,6.389999999999418,1,0
2026-03-09 18:00:00+00:00,5096.199,5106.954,5092.41,5105.283,3783,5098.656865487393,5098.059598468947,5102.9990165103645,,-0.603251466814072,-2.1671840348832765,1.5639325680692044,52.883052608196614,80.37436695835869,68.90654545671516,5118.410163053539,5097.0283,5075.646436946461,0.8389933033543814,20.308653048059277,77948,9.084000000000742,1.670999999999367,3.78899999999976,1,1
2026-03-09 18:30:00+00:00,5105.006,5126.504,5104.101,5122.975,4470,5103.520492389915,5100.32463497177,5103.782388411919,,1.4278400459234035,-1.4481792187219407,2.876019264645344,59.31407774737121,94.6639449610652,79.67535720769348,5122.528200973158,5098.3439,5074.1595990268415,0.9487120307109261,20.4582492589122,82418,17.96900000000005,3.5289999999995416,0.9050000000006548,1,1
2026-03-09 19:00:00+00:00,5123.124,5143.914,5118.629,5139.512,7482,5110.718793911932,5103.887122701609,5105.183549650667,,4.322070261932822,-0.29412932259098823,4.616199584523811,64.22882060276235,94.73098330241183,89.92309840727857,5126.916139122659,5099.05365,5071.191160877341,1.0928494201138323,20.80301716898989,89900,16.38799999999992,4.402000000000044,4.494999999999891,1,1
2026-03-09 19:30:00+00:00,5139.595,5144.016,5125.097,5141.092,9480,5116.793435129546,5107.26938427419,5106.591724174171,,6.666415072060772,1.097979556339364,5.568435515721408,64.66796798110467,96.50435759800115,95.29976195382606,5134.171825007724,5100.859549999999,5067.547274992275,1.306143589376993,20.66844451406203,99380,1.4969999999993888,2.923999999999978,14.498000000000502,1,1
